background,x,s,tail_count,common_mu_fit_count,individual_mu_fit_count
Ara-4,0.011507158639512226,-0.011507158639512226,794,844.0800492595828,793.5939384553612
Ara-4,0.01171086873122778,-0.01171086873122778,790,836.3152028124587,787.8345543063975
Ara-4,0.011918185082556742,-0.011918185082556742,786,828.6217866051556,782.1169679890041
Ara-4,0.01212917153475651,-0.01212917153475651,777,820.9991435378613,776.4408761619435
Ara-4,0.012343893059259944,-0.012343893059259944,768,813.4466225555392,770.8059776854266
Ara-4,0.012562415777682757,-0.012562415777682757,760,805.9635785923322,765.2119736051426
Ara-4,0.0127848069821851,-0.0127848069821851,753,798.5493725164579,759.6585671363921
Ara-4,0.013011135156193569,-0.013011135156193569,750,791.2033710756268,754.1454636483462
Ara-4,0.013241469995490094,-0.013241469995490094,742,783.9249468429504,748.6723706484133
Ara-4,0.01347588242967414,-0.01347588242967414,733,776.7134781633566,743.2389977667194
Ara-4,0.013714444644004856,-0.013714444644004856,729,769.5683491004904,737.8450567407068
Ara-4,0.013957230101629914,-0.013957230101629914,725,762.4889493841076,732.4902613998358
Ara-4,0.014204313566207808,-0.014204313566207808,722,755.4746743579527,727.174327650407
Ara-4,0.01445577112493069,-0.01445577112493069,716,748.524924928114,721.8969734604857
Ara-4,0.014711680211954759,-0.014711680211954759,714,741.6391075118503,716.6579188449406
Ara-4,0.014972119632245416,-0.014972119632245416,708,734.8166339869,711.456885850587
Ara-4,0.015237169585844574,-0.015237169585844574,704,728.0569216412459,706.2935985414446
Ara-4,0.01550691169256758,-0.01550691169256758,698,721.359393123341,701.1677829840927
Ara-4,0.015781429017137274,-0.015781429017137274,694,714.7234763928043,696.0791672331418
Ara-4,0.016060806094763087,-0.016060806094763087,691,708.1486046715582,691.0274813168035
Ara-4,0.016345128957172897,-0.016345128957172897,687,701.6342163954188,686.0124572225661
Ara-4,0.016634485159105764,-0.016634485159105764,683,695.1797551661335,681.0338288829773
Ara-4,0.016928963805273624,-0.016928963805273624,680,688.7846697038609,676.0913321615287
Ara-4,0.017228655577800345,-0.017228655577800345,674,682.4484138000813,671.1847048386413
Ara-4,0.01753365276414644,-0.01753365276414644,668,676.1704462709473,666.3136865977524
Ara-4,0.017844049285528227,-0.017844049285528227,663,669.9502309110613,661.4780190115073
Ara-4,0.01815994072584002,-0.01815994072584002,661,663.787236447678,656.6774455280481
Ara-4,0.018481424361088364,-0.018481424361088364,657,657.680936495323,651.9117114573999
Ara-4,0.018808599189347356,-0.018808599189347356,654,651.630809510842,647.1805639579621
Ara-4,0.01914156596124418,-0.01914156596124418,651,645.6363387488506,642.4837520230931
Ara-4,0.019480427210984426,-0.019480427210984426,649,639.6970122175983,637.8210264677906
Ara-4,0.019825287287926586,-0.019825287287926586,642,633.8123226352402,633.192139915476
Ara-4,0.020176252388715517,-0.020176252388715517,633,627.9817673865114,628.5968467848655
Ara-4,0.02053343058998481,-0.02053343058998481,629,622.2048484797949,624.0349032769448
Ara-4,0.020896931881637992,-0.020896931881637992,625,616.4810725045895,619.5060673620325
Ara-4,0.02126686820071898,-0.02126686820071898,621,610.8099505893689,615.0100987669385
Ara-4,0.021643353465882118,-0.021643353465882118,616,605.1909983598235,610.5467589622203
Ara-4,0.022026503612472412,-0.022026503612472412,612,599.6237358974917,606.1158111495231
Ara-4,0.02241643662822685,-0.02241643662822685,612,594.1076876987703,601.7170202490208
Ara-4,0.022813272589607633,-0.022813272589607633,604,588.6423826342993,597.3501528869425
Ara-4,0.023217133698778706,-0.023217133698778706,599,583.2273539087253,593.0149773831895
Ara-4,0.023628144321236846,-0.023628144321236846,592,577.8621390208285,588.7112637390475
Ara-4,0.02404643102410891,-0.02404643102410891,590,572.5462797240244,584.4387836249794
Ara-4,0.024472122615127125,-0.024472122615127125,583,567.279321987221,580.1973103685167
Ara-4,0.02490535018229423,-0.02490535018229423,576,562.060815956041,575.9866189422286
Ara-4,0.025346247134250932,-0.025346247134250932,570,556.8903159144013,571.8064859517873
Ara-4,0.025794949241357907,-0.025794949241357907,566,551.7673802464408,567.6566896241146
Ara-4,0.026251594677505093,-0.026251594677505093,562,546.6915713988035,563.5370097956143
Ara-4,0.02671632406266118,-0.02671632406266118,562,541.6624558432678,559.4472279004943
Ara-4,0.027189280506176233,-0.027189280506176233,558,536.6796040397161,555.3871269591701
Ara-4,0.02767060965085098,-0.02767060965085098,553,531.7425903994487,551.356491566751
Ara-4,0.028160459717786277,-0.028160459717786277,547,526.8509932488349,547.3551078816154
Ara-4,0.028658981552026445,-0.028658981552026445,545,522.0043947932974,543.3827636140622
Ara-4,0.029166328669010762,-0.029166328669010762,537,517.2023810816241,539.4392480150512
Ara-4,0.029682657301847097,-0.029682657301847097,535,512.4445419706198,535.5243518650203
Ara-4,0.030208126449422605,-0.030208126449422605,528,507.73047109006825,531.6378674627842
Ara-4,0.030742897925366015,-0.030742897925366015,525,503.0597658080294,527.7795886145187
Ara-4,0.03128713640787672,-0.03128713640787672,523,498.43202719644586,523.949310622817
Ara-4,0.03184100949043604,-0.03184100949043604,520,493.84685999707403,520.1468302758334
Ara-4,0.03240468773341604,-0.03240468773341604,516,489.30387258772186,516.3719458365001
Ara-4,0.03297834471660228,-0.03297834471660228,512,484.8026769488012,512.6244570318236
Ara-4,0.033562157092646046,-0.033562157092646046,507,480.3428886301882,508.9041650422619
Ara-4,0.03415630464146305,-0.03415630464146305,503,475.9241267183848,505.2108724911732
Ara-4,0.03476097032559513,-0.03476097032559513,497,471.54601380398543,501.544383434347
Ara-4,0.03537634034655181,-0.03537634034655181,493,467.208175949444,497.9045033496077
Ara-4,0.036002604202149624,-0.036002604202149624,489,462.91024265713247,494.29103912649225
Ara-4,0.036639954744866185,-0.036639954744866185,485,458.65184683769974,490.70379905600873
Ara-4,0.037288588241227424,-0.037288588241227424,483,454.4326247787154,487.1425928204614
Ara-4,0.03794870443224625,-0.03794870443224625,481,450.25221611360615,483.6072314833569
Ara-4,0.038620506594930853,-0.038620506594930853,479,446.1102637908777,480.09752747937887
Ara-4,0.03930420160488233,-0.03930420160488233,475,442.0064140436161,476.6132946044358
Ara-4,0.04,-0.04,472,437.94031635927536,473.15434800578487
Ara-5,0.01,-0.01,953,975.1147372726783,965.2465484811262
Ara-5,0.010177029011328716,-0.010177029011328716,949,966.1444788121308,956.6133736082234
Ara-5,0.010357191949742633,-0.010357191949742633,943,957.2567393965454,948.0574139385278
Ara-5,0.010540544294843095,-0.010540544294843095,935,948.4507599181675,939.5779788584827
Ara-5,0.010727142508381356,-0.010727142508381356,933,939.7257882524073,931.1743839313856
Ara-5,0.010917044051645456,-0.010917044051645456,929,931.0810791936112,922.8459508421424
Ara-5,0.011110307403154938,-0.011110307403154938,924,922.515894391409,914.5920073425182
Ara-5,0.011306992076668802,-0.011306992076668802,918,914.029502287645,906.4118871968707
Ara-5,0.011507158639512226,-0.011507158639512226,902,905.6211780539054,898.3049301283759
Ara-5,0.01171086873122778,-0.01171086873122778,895,897.2902035296045,890.270481765735
Ara-5,0.011918185082556742,-0.011918185082556742,888,889.0358671606455,882.3078935903499
Ara-5,0.01212917153475651,-0.01212917153475651,882,880.8574639386475,874.4165228839798
Ara-5,0.012343893059259944,-0.012343893059259944,875,872.7542953407317,866.5957326768645
Ara-5,0.012562415777682757,-0.012562415777682757,863,864.7256692698601,858.8448916963054
Ara-5,0.0127848069821851,-0.0127848069821851,859,856.7708999957165,851.1633743157133
Ara-5,0.013011135156193569,-0.013011135156193569,847,848.889308096148,843.550560504112
Ara-5,0.013241469995490094,-0.013241469995490094,838,841.0802203991301,836.0058357760861
Ara-5,0.01347588242967414,-0.01347588242967414,827,833.3429699252657,828.5285911421848
Ara-5,0.013714444644004856,-0.013714444644004856,819,825.676895830828,821.1182230597651
Ara-5,0.013957230101629914,-0.013957230101629914,810,818.0813433513117,813.7741333842748
Ara-5,0.014204313566207808,-0.014204313566207808,804,810.5556637455057,806.4957293209741
Ara-5,0.01445577112493069,-0.01445577112493069,799,803.0992142400921,799.2824233770857
Ara-5,0.014711680211954759,-0.014711680211954759,792,795.711357974741,792.13363331437
Ara-5,0.014972119632245416,-0.014972119632245416,785,788.3914639477149,785.0487821021355
Ara-5,0.015237169585844574,-0.015237169585844574,772,781.1389069619796,778.0272978706599
Ara-5,0.01550691169256758,-0.01550691169256758,769,773.9530675717996,771.0686138650248
Ara-5,0.015781429017137274,-0.015781429017137274,763,766.8333320298368,764.1721683993784
Ara-5,0.016060806094763087,-0.016060806094763087,757,759.7790922347227,757.33740481159
Ara-5,0.016345128957172897,-0.016345128957172897,751,752.7897456791283,750.5637714183209
Ara-5,0.016634485159105764,-0.016634485159105764,745,745.8646953982983,743.8507214704955
Ara-5,0.016928963805273624,-0.016928963805273624,737,739.0033499190645,737.1977131091656
Ara-5,0.017228655577800345,-0.017228655577800345,731,732.2051232093283,730.6042093217756
Ara-5,0.01753365276414644,-0.01753365276414644,723,725.4694346280075,724.0696778988147
Ara-5,0.017844049285528227,-0.017844049285528227,713,718.7957088754445,717.5935913908617
Ara-5,0.01815994072584002,-0.01815994072584002,704,712.1833759442658,711.1754270660052
Ara-5,0.018481424361088364,-0.018481424361088364,696,705.6318710707025,704.8146668676573
Ara-5,0.018808599189347356,-0.018808599189347356,686,699.1406346863488,698.510797372728
Ara-5,0.01914156596124418,-0.01914156596124418,682,692.7091123703707,692.263309750194
Ara-5,0.019480427210984426,-0.019480427210984426,679,686.336754802154,686.0716997200186
Ara-5,0.019825287287926586,-0.019825287287926586,673,680.0230177143856,679.9354675124512
Ara-5,0.020176252388715517,-0.020176252388715517,670,673.767361846563,673.8541178276885
Ara-5,0.02053343058998481,-0.02053343058998481,664,667.5692528989441,667.827159795892
Ara-5,0.020896931881637992,-0.020896931881637992,657,661.4281614869043,661.8541069375681
Ara-5,0.02126686820071898,-0.02126686820071898,651,655.3435630957274,655.9344771243021
Ara-5,0.021643353465882118,-0.021643353465882118,645,649.3149380358012,650.0677925398393
Ara-5,0.022026503612472412,-0.022026503612472412,641,643.3417713982365,644.2535796415187
Ara-5,0.02241643662822685,-0.02241643662822685,638,637.4235530108803,638.4913691220494
Ara-5,0.022813272589607633,-0.022813272589607633,633,631.5597773947502,632.780695871631
Ara-5,0.023217133698778706,-0.023217133698778706,628,625.7499437208565,627.1210989404079
Ara-5,0.023628144321236846,-0.023628144321236846,624,619.9935557674254,621.5121215012667
Ara-5,0.02404643102410891,-0.02404643102410891,622,614.2901218775196,615.9533108129588
Ara-5,0.024472122615127125,-0.024472122615127125,616,608.6391549170421,610.4442181835581
Ara-5,0.02490535018229423,-0.02490535018229423,613,603.0401722331322,604.9843989342442
Ara-5,0.025346247134250932,-0.025346247134250932,607,597.4926956129403,599.5734123634074
Ara-5,0.025794949241357907,-0.025794949241357907,607,591.9962512427851,594.2108217110798
Ara-5,0.026251594677505093,-0.026251594677505093,597,586.5503696676839,588.8961941236771
Ara-5,0.02671632406266118,-0.02671632406266118,591,581.1545857512549,583.6291006190619
Ara-5,0.027189280506176233,-0.027189280506176233,581,575.808438635991,578.4091160519191
Ara-5,0.02767060965085098,-0.02767060965085098,572,570.5114717038989,573.2358190794358
Ara-5,0.028160459717786277,-0.028160459717786277,569,565.2632325374958,568.1087921272936
Ara-5,0.028658981552026445,-0.028658981552026445,560,560.0632728811703,563.0276213559646
Ara-5,0.029166328669010762,-0.029166328669010762,556,554.9111486028975,557.9918966273041
Ara-5,0.029682657301847097,-0.029682657301847097,553,549.8064196563025,553.0012114714474
Ara-5,0.030208126449422605,-0.030208126449422605,547,544.7486500430774,548.0551630540015
Ara-5,0.030742897925366015,-0.030742897925366015,543,539.7374077757438,543.1533521435272
Ara-5,0.03128713640787672,-0.03128713640787672,541,534.7722648407536,538.2953830793155
Ara-5,0.03184100949043604,-0.03184100949043604,538,529.8527971619332,533.4808637394503
Ara-5,0.03240468773341604,-0.03240468773341604,535,524.9785845642648,528.7094055091598
Ara-5,0.03297834471660228,-0.03297834471660228,531,520.1492107379959,523.9806232494443
Ara-5,0.033562157092646046,-0.033562157092646046,524,515.364263203083,519.294135265992
Ara-5,0.03415630464146305,-0.03415630464146305,516,510.62333327396385,514.6495632783701
Ara-5,0.03476097032559513,-0.03476097032559513,509,505.92601602464686,510.0465323894878
Ara-5,0.03537634034655181,-0.03537634034655181,504,501.27191025413066,505.48467105533996
Ara-5,0.036002604202149624,-0.036002604202149624,500,496.6606184521333,500.9636110550117
Ara-5,0.036639954744866185,-0.036639954744866185,496,492.0917467651442,496.4829874609628
Ara-5,0.037288588241227424,-0.037288588241227424,489,487.5649049627818,492.0424386095669
Ara-5,0.03794870443224625,-0.03794870443224625,480,483.079706404465,487.64160607192076
Ara-5,0.038620506594930853,-0.038620506594930853,478,478.6357680063915,483.2801346249142
Ara-5,0.03930420160488233,-0.03930420160488233,476,474.23271020881486,478.9576722225547
Ara-5,0.04,-0.04,474,469.8701569436298,474.6738699675529
Ara-6,0.01,-0.01,1027,1012.292821831101,1042.5916071497861
Ara-6,0.010177029011328716,-0.010177029011328716,1018,1002.9805553844063,1032.229641006382
Ara-6,0.010357191949742633,-0.010357191949742633,1012,993.7539541765675,1021.9706589476579
Ara-6,0.010540544294843095,-0.010540544294843095,1004,984.6122301574145,1011.8136374495513
Ara-6,0.010727142508381356,-0.010727142508381356,994,975.5546025261973,1001.7575631604549
Ara-6,0.010917044051645456,-0.010917044051645456,984,966.5802976648921,991.8014328001266
Ara-6,0.011110307403154938,-0.011110307403154938,974,957.688549072128,981.9442530595869
Ara-6,0.011306992076668802,-0.011306992076668802,965,948.8785972977224,972.1850405020176
Ara-6,0.011507158639512226,-0.011507158639512226,954,940.1496898778132,962.5228214646468
Ara-6,0.01171086873122778,-0.01171086873122778,952,931.5010812705892,952.9566319616102
Ara-6,0.011918185082556742,-0.011918185082556742,945,922.9320327926142,943.4855175877739
Ara-6,0.01212917153475651,-0.01212917153475651,934,914.4418125557394,934.1085334235122
Ara-6,0.012343893059259944,-0.012343893059259944,924,906.0296954045825,924.8247439404375
Ara-6,0.012562415777682757,-0.012562415777682757,916,897.6949628546042,915.6332229080651
Ara-6,0.0127848069821851,-0.0127848069821851,901,889.4369030307311,906.5330533013995
Ara-6,0.013011135156193569,-0.013011135156193569,891,881.2548106065618,897.5233272094501
Ara-6,0.013241469995490094,-0.013241469995490094,884,873.1479867441184,888.6031457446444
Ara-6,0.01347588242967414,-0.01347588242967414,876,865.1157390341639,879.7716189531529
Ara-6,0.013714444644004856,-0.013714444644004856,867,857.1573814370579,871.0278657260951
Ara-6,0.013957230101629914,-0.013957230101629914,858,849.2722342241643,862.3710137116336
Ara-6,0.014204313566207808,-0.014204313566207808,853,841.4596239197958,853.8001992279438
Ara-6,0.01445577112493069,-0.01445577112493069,845,833.718883243692,845.3145671770427
Ara-6,0.014711680211954759,-0.014711680211954759,842,826.0493510540208,836.9132709594764
Ara-6,0.014972119632245416,-0.014972119632245416,837,818.4503722909188,828.5954723898572
Ara-6,0.015237169585844574,-0.015237169585844574,826,810.9212979205382,820.3603416132412
Ara-6,0.01550691169256758,-0.01550691169256758,819,803.4614848796075,812.20705702233
Ara-6,0.015781429017137274,-0.015781429017137274,809,796.0702960205157,804.1348051755057
Ara-6,0.016060806094763087,-0.016060806094763087,796,788.7471000568887,796.1427807156692
Ara-6,0.016345128957172897,-0.016345128957172897,791,781.4912715096691,788.2301862898961
Ara-6,0.016634485159105764,-0.016634485159105764,783,774.302190653696,780.3962324698828
Ara-6,0.016928963805273624,-0.016928963805273624,777,767.1792434647751,772.6401376731886
Ara-6,0.017228655577800345,-0.017228655577800345,770,760.1218215672309,764.9611280852529
Ara-6,0.01753365276414644,-0.01753365276414644,760,753.1293221819467,757.3584375822008
Ara-6,0.017844049285528227,-0.017844049285528227,751,746.2011480748821,749.8313076544036
Ara-6,0.01815994072584002,-0.01815994072584002,744,739.3367075060627,742.3789873308023
Ara-6,0.018481424361088364,-0.018481424361088364,737,732.5354141790338,735.0007331039858
Ara-6,0.018808599189347356,-0.018808599189347356,729,725.7966871907929,727.6958088560144
Ara-6,0.01914156596124418,-0.01914156596124418,723,719.1199509821698,720.4634857849742
Ara-6,0.019480427210984426,-0.019480427210984426,717,712.5046352886666,713.3030423322675
Ara-6,0.019825287287926586,-0.019825287287926586,712,705.9501750917525,706.2137641106252
Ara-6,0.020176252388715517,-0.020176252388715517,704,699.4560105706076,699.1949438328325
Ara-6,0.02053343058998481,-0.02053343058998481,696,693.0215870543038,692.2458812411618
Ara-6,0.020896931881637992,-0.020896931881637992,691,686.646354974432,685.3658830375111
Ara-6,0.02126686820071898,-0.02126686820071898,685,680.3297698181653,678.5542628142356
Ara-6,0.021643353465882118,-0.021643353465882118,678,674.0712920817479,671.8103409856641
Ara-6,0.022026503612472412,-0.022026503612472412,668,667.8703872244171,665.133444720297
Ara-6,0.02241643662822685,-0.02241643662822685,666,661.7265256227503,658.52290787368
Ara-6,0.022813272589607633,-0.022813272589607633,659,655.6391825254253,651.9780709219447
Ara-6,0.023217133698778706,-0.023217133698778706,654,649.6078380084052,645.4982808960082
Ara-6,0.023628144321236846,-0.023628144321236846,649,643.6319769305268,639.0828913164253
Ara-6,0.02404643102410891,-0.02404643102410891,644,637.7110888895071,632.7312621288922
Ara-6,0.024472122615127125,-0.024472122615127125,639,631.8446681783447,626.4427596403907
Ara-6,0.02490535018229423,-0.02490535018229423,629,626.0322137421298,620.2167564559616
Ara-6,0.025346247134250932,-0.025346247134250932,617,620.2732291352494,614.0526314161125
Ara-6,0.025794949241357907,-0.025794949241357907,608,614.5672224789828,607.949769534847
Ara-6,0.026251594677505093,-0.026251594677505093,605,608.9137064194914,601.9075619383065
Ara-6,0.02671632406266118,-0.02671632406266118,601,603.3121980861954,595.9254058040236
Ara-6,0.027189280506176233,-0.027189280506176233,597,597.7622190505275,590.0027043007797
Ara-6,0.02767060965085098,-0.02767060965085098,590,592.2632952850724,584.1388665290614
Ara-6,0.028160459717786277,-0.028160459717786277,583,586.8149571230808,578.3333074621061
Ara-6,0.028658981552026445,-0.028658981552026445,575,581.4167392183538,572.5854478875337
Ara-6,0.029166328669010762,-0.029166328669010762,568,576.068180505494,566.8947143495608
Ara-6,0.029682657301847097,-0.029682657301847097,559,570.7688241605323,561.2605390917886
Ara-6,0.030208126449422605,-0.030208126449422605,554,565.5182175619044,555.6823600005558
Ara-6,0.030742897925366015,-0.030742897925366015,548,560.3159122517962,550.159620548861
Ara-6,0.03128713640787672,-0.03128713640787672,542,555.161463897837,544.6917697408348
Ara-6,0.03184100949043604,-0.03184100949043604,535,550.0544322551526,539.2782620567715
Ara-6,0.03240468773341604,-0.03240468773341604,526,544.9943811287602,533.9185573987019
Ara-6,0.03297834471660228,-0.03297834471660228,515,539.9808783363145,528.6121210365054
Ara-6,0.033562157092646046,-0.033562157092646046,513,535.0134956711958,523.3584235545668
Ara-6,0.03415630464146305,-0.03415630464146305,512,530.0918088659336,518.1569407989531
Ara-6,0.03476097032559513,-0.03476097032559513,509,525.2153975559717,513.0071538251192
Ara-6,0.03537634034655181,-0.03537634034655181,505,520.3838452437654,507.90854884613657
Ara-6,0.036002604202149624,-0.036002604202149624,501,515.5967392632051,502.86061718142963
Ara-6,0.036639954744866185,-0.036639954744866185,495,510.8536707443738,497.8628552060293
Ara-6,0.037288588241227424,-0.037288588241227424,492,506.1542345786224,492.9147643003237
Ara-6,0.03794870443224625,-0.03794870443224625,484,501.4980293839699,488.01585080031305
Ara-6,0.038620506594930853,-0.038620506594930853,479,496.88465747082296,483.16562594835875
Ara-6,0.03930420160488233,-0.03930420160488233,474,492.31372480800553,478.36360584441775
Ara-6,0.04,-0.04,466,487.78484098910815,473.60931139776784
Ara+1,0.01,-0.01,854,891.1399542099283,855.681223039873
Ara+1,0.010177029011328716,-0.010177029011328716,847,882.9421951070956,848.6815998829459
Ara+1,0.010357191949742633,-0.010357191949742633,839,874.8198486866253,841.7392348766242
Ara+1,0.010540544294843095,-0.010540544294843095,832,866.7722212134894,834.8536596391482
Ara+1,0.010727142508381356,-0.010727142508381356,826,858.7986253344495,828.0244096202038
Ara+1,0.010917044051645456,-0.010917044051645456,815,850.8983800193596,821.2510240695799
Ara+1,0.011110307403154938,-0.011110307403154938,807,843.0708105029944,814.5330460060836
Ara+1,0.011306992076668802,-0.011306992076668802,797,835.3152482274127,807.870022186708
Ara+1,0.011507158639512226,-0.011507158639512226,788,827.631030784864,801.2615030760558
Ara+1,0.01171086873122778,-0.01171086873122778,782,820.0175018612072,794.7070428160056
Ara+1,0.011918185082556742,-0.011918185082556742,778,812.4740111798532,788.206199195637
Ara+1,0.01212917153475651,-0.01212917153475651,775,804.9999144462257,781.7585336213906
Ara+1,0.012343893059259944,-0.012343893059259944,770,797.5945732927337,775.3636110874803
Ara+1,0.012562415777682757,-0.012562415777682757,765,790.2573552242466,769.0210001465439
Ara+1,0.0127848069821851,-0.0127848069821851,758,782.9876335640677,762.7302728805348
Ara+1,0.013011135156193569,-0.013011135156193569,754,775.7847874004179,756.4910048718513
Ara+1,0.013241469995490094,-0.013241469995490094,746,768.6482015333992,750.3027751747017
Ara+1,0.01347588242967414,-0.01347588242967414,738,761.5772664224451,744.1651662867072
Ara+1,0.013714444644004856,-0.013714444644004856,734,754.5713781342683,738.0777641207301
Ara+1,0.013957230101629914,-0.013957230101629914,733,747.6299382912742,732.0401579769381
Ara+1,0.014204313566207808,-0.014204313566207808,726,740.7523540204489,726.0519405150981
Ara+1,0.01445577112493069,-0.01445577112493069,716,733.9380379027295,720.11270772709
Ara+1,0.014711680211954759,-0.014711680211954759,709,727.1864079228275,714.2220589096517
Ara+1,0.014972119632245416,-0.014972119632245416,708,720.4968874195173,708.3795966373439
Ara+1,0.015237169585844574,-0.015237169585844574,702,713.868905036388,702.5849267357391
Ara+1,0.01550691169256758,-0.01550691169256758,698,707.301894673038,696.8376582548248
Ara+1,0.015781429017137274,-0.015781429017137274,696,700.7952954367296,691.1374034426275
Ara+1,0.016060806094763087,-0.016060806094763087,693,694.3485515944756,685.4837777190559
Ara+1,0.016345128957172897,-0.016345128957172897,686,687.9611125255816,679.8763996499492
Ara+1,0.016634485159105764,-0.016634485159105764,681,681.6324326746129,674.3148909213462
Ara+1,0.016928963805273624,-0.016928963805273624,672,675.3619715047976,668.7988763139602
Ara+1,0.017228655577800345,-0.017228655577800345,666,669.1491934518608,663.3279836778647
Ara+1,0.01753365276414644,-0.01753365276414644,661,662.9935678782806,657.9018439073845
Ara+1,0.017844049285528227,-0.017844049285528227,658,656.8945690279683,652.5200909161955
Ara+1,0.01815994072584002,-0.01815994072584002,656,650.8516759813589,647.1823616126225
Ara+1,0.018481424361088364,-0.018481424361088364,652,644.8643726109242,641.8882958751446
Ara+1,0.018808599189347356,-0.018808599189347356,649,638.9321475370854,636.6375365280984
Ara+1,0.01914156596124418,-0.01914156596124418,644,633.0544940845377,631.4297293175813
Ara+1,0.019480427210984426,-0.019480427210984426,638,627.2309102389764,626.2645228875489
Ara+1,0.019825287287926586,-0.019825287287926586,632,621.4608986042182,621.1415687561115
Ara+1,0.020176252388715517,-0.020176252388715517,629,615.743966359715,616.0605212920219
Ara+1,0.02053343058998481,-0.02053343058998481,620,610.0796252184687,611.0210376913595
Ara+1,0.020896931881637992,-0.020896931881637992,617,604.4673913853195,606.0227779543982
Ara+1,0.02126686820071898,-0.02126686820071898,609,598.90678551563,601.0654048626701
Ara+1,0.021643353465882118,-0.021643353465882118,602,593.3973326743393,596.1485839562133
Ara+1,0.022026503612472412,-0.022026503612472412,599,587.9385622954036,591.271983511009
Ara+1,0.02241643662822685,-0.02241643662822685,592,582.5300081415982,586.4352745165977
Ara+1,0.022813272589607633,-0.022813272589607633,588,577.1712082647031,581.6381306538838
Ara+1,0.023217133698778706,-0.023217133698778706,580,571.8617049660435,576.880228273119
Ara+1,0.023628144321236846,-0.023628144321236846,576,566.601044757397,572.1612463720685
Ara+1,0.02404643102410891,-0.02404643102410891,573,561.3887783222638,567.4808665743508
Ara+1,0.024472122615127125,-0.024472122615127125,568,556.2244604774875,562.8387731079598
Ara+1,0.02490535018229423,-0.02490535018229423,560,551.1076501352329,558.2346527839594
Ara+1,0.025346247134250932,-0.025346247134250932,554,546.0379102653123,553.6681949753561
Ara+1,0.025794949241357907,-0.025794949241357907,550,541.0148078578591,549.1390915961377
Ara+1,0.026251594677505093,-0.026251594677505093,544,536.0379138863435,544.6470370804913
Ara+1,0.02671632406266118,-0.02671632406266118,539,531.1068032709283,540.1917283621851
Ara+1,0.027189280506176233,-0.027189280506176233,537,526.221054842163,535.7728648541231
Ara+1,0.02767060965085098,-0.02767060965085098,530,521.3802513050135,531.3901484280653
Ara+1,0.028160459717786277,-0.028160459717786277,523,516.5839792032175,527.0432833945122
Ara+1,0.028658981552026445,-0.028658981552026445,513,511.831828883972,522.7319764827567
Ara+1,0.029166328669010762,-0.029166328669010762,511,507.12339446294646,518.4559368210978
Ara+1,0.029682657301847097,-0.029682657301847097,510,502.4582737896131,514.2148759172171
Ara+1,0.030208126449422605,-0.030208126449422605,504,497.8360684129002,510.00850763871296
Ara+1,0.030742897925366015,-0.030742897925366015,499,493.2563835471614,505.8365481937978
Ara+1,0.03128713640787672,-0.03128713640787672,498,488.7188280384545,501.69871611215075
Ara+1,0.03184100949043604,-0.03184100949043604,495,484.2230143311335,497.5947322259273
Ara+1,0.03240468773341604,-0.03240468773341604,490,479.7685584347491,493.5243196509266
Ara+1,0.03297834471660228,-0.03297834471660228,487,475.35507989124875,489.48720376790766
Ara+1,0.033562157092646046,-0.033562157092646046,484,470.982201742483,485.4831122040637
Ara+1,0.03415630464146305,-0.03415630464146305,481,466.6495504980107,481.51177481464634
Ara+1,0.03476097032559513,-0.03476097032559513,476,462.3567561031955,477.5729236647379
Ara+1,0.03537634034655181,-0.03537634034655181,471,458.103451907603,473.6662930111758
Ara+1,0.036002604202149624,-0.036002604202149624,466,453.8892746336814,469.7916192846234
Ara+1,0.036639954744866185,-0.036639954744866185,461,449.713864345737,465.9486410717872
Ara+1,0.037288588241227424,-0.037288588241227424,457,445.5768644191891,462.13709909778174
Ara+1,0.03794870443224625,-0.03794870443224625,455,441.4779215101116,458.3567362086343
Ara+1,0.038620506594930853,-0.038620506594930853,453,437.41668552505485,454.6072973539383
Ara+1,0.03930420160488233,-0.03930420160488233,451,433.39280959114114,450.8885295696435
Ara+1,0.04,-0.04,447,429.4059500264413,447.2001819609904
Ara+2,0.01,-0.01,1202,1124.4253067204336,1215.788137726388
Ara+2,0.010177029011328716,-0.010177029011328716,1187,1114.081513077161,1202.2238495960323
Ara+2,0.010357191949742633,-0.010357191949742633,1178,1103.832873879714,1188.8108953262185
Ara+2,0.010540544294843095,-0.010540544294843095,1166,1093.6785137849797,1175.5475865174444
Ara+2,0.010727142508381356,-0.010727142508381356,1153,1083.6175655022791,1162.4322536073148
Ara+2,0.010917044051645456,-0.010917044051645456,1147,1073.6491697193044,1149.4632456603927
Ara+2,0.011110307403154938,-0.011110307403154938,1137,1063.7724750287182,1136.6389301603674
Ara+2,0.011306992076668802,-0.011306992076668802,1127,1053.9866378554293,1123.9576928045674
Ara+2,0.011507158639512226,-0.011507158639512226,1118,1044.2908223845534,1111.4179373007485
Ara+2,0.01171086873122778,-0.01171086873122778,1111,1034.6842004900186,1099.0180851661619
Ara+2,0.011918185082556742,-0.011918185082556742,1099,1025.1659516638347,1086.7565755288467
Ara+2,0.01212917153475651,-0.01212917153475651,1089,1015.7352629460136,1074.6318649311609
Ara+2,0.012343893059259944,-0.012343893059259944,1083,1006.3913288551366,1062.6424271354877
Ara+2,0.012562415777682757,-0.012562415777682757,1069,997.1333513195566,1050.7867529321175
Ara+2,0.0127848069821851,-0.0127848069821851,1060,987.9605396092276,1039.06334994927
