background,x,s,tail_count,individual_fit_count,common_fit_count
Ara-4,0.011507158639512226,-0.011507158639512226,794,793.5939384553612,844.0800492595828
Ara-4,0.01171086873122778,-0.01171086873122778,790,787.8345543063975,836.3152028124587
Ara-4,0.011918185082556742,-0.011918185082556742,786,782.1169679890041,828.6217866051556
Ara-4,0.01212917153475651,-0.01212917153475651,777,776.4408761619435,820.9991435378613
Ara-4,0.012343893059259944,-0.012343893059259944,768,770.8059776854266,813.4466225555392
Ara-4,0.012562415777682757,-0.012562415777682757,760,765.2119736051426,805.9635785923322
Ara-4,0.0127848069821851,-0.0127848069821851,753,759.6585671363921,798.5493725164579
Ara-4,0.013011135156193569,-0.013011135156193569,750,754.1454636483462,791.2033710756268
Ara-4,0.013241469995490094,-0.013241469995490094,742,748.6723706484133,783.9249468429504
Ara-4,0.01347588242967414,-0.01347588242967414,733,743.2389977667194,776.7134781633566
Ara-4,0.013714444644004856,-0.013714444644004856,729,737.8450567407068,769.5683491004904
Ara-4,0.013957230101629914,-0.013957230101629914,725,732.4902613998358,762.4889493841076
Ara-4,0.014204313566207808,-0.014204313566207808,722,727.174327650407,755.4746743579527
Ara-4,0.01445577112493069,-0.01445577112493069,716,721.8969734604857,748.524924928114
Ara-4,0.014711680211954759,-0.014711680211954759,714,716.6579188449406,741.6391075118503
Ara-4,0.014972119632245416,-0.014972119632245416,708,711.456885850587,734.8166339869
Ara-4,0.015237169585844574,-0.015237169585844574,704,706.2935985414446,728.0569216412459
Ara-4,0.01550691169256758,-0.01550691169256758,698,701.1677829840927,721.359393123341
Ara-4,0.015781429017137274,-0.015781429017137274,694,696.0791672331418,714.7234763928043
Ara-4,0.016060806094763087,-0.016060806094763087,691,691.0274813168035,708.1486046715582
Ara-4,0.016345128957172897,-0.016345128957172897,687,686.0124572225661,701.6342163954188
Ara-4,0.016634485159105764,-0.016634485159105764,683,681.0338288829773,695.1797551661335
Ara-4,0.016928963805273624,-0.016928963805273624,680,676.0913321615287,688.7846697038609
Ara-4,0.017228655577800345,-0.017228655577800345,674,671.1847048386413,682.4484138000813
Ara-4,0.01753365276414644,-0.01753365276414644,668,666.3136865977524,676.1704462709473
Ara-4,0.017844049285528227,-0.017844049285528227,663,661.4780190115073,669.9502309110613
Ara-4,0.01815994072584002,-0.01815994072584002,661,656.6774455280481,663.787236447678
Ara-4,0.018481424361088364,-0.018481424361088364,657,651.9117114573999,657.680936495323
Ara-4,0.018808599189347356,-0.018808599189347356,654,647.1805639579621,651.630809510842
Ara-4,0.01914156596124418,-0.01914156596124418,651,642.4837520230931,645.6363387488506
Ara-4,0.019480427210984426,-0.019480427210984426,649,637.8210264677906,639.6970122175983
Ara-4,0.019825287287926586,-0.019825287287926586,642,633.192139915476,633.8123226352402
Ara-4,0.020176252388715517,-0.020176252388715517,633,628.5968467848655,627.9817673865114
Ara-4,0.02053343058998481,-0.02053343058998481,629,624.0349032769448,622.2048484797949
Ara-4,0.020896931881637992,-0.020896931881637992,625,619.5060673620325,616.4810725045895
Ara-4,0.02126686820071898,-0.02126686820071898,621,615.0100987669385,610.8099505893689
Ara-4,0.021643353465882118,-0.021643353465882118,616,610.5467589622203,605.1909983598235
Ara-4,0.022026503612472412,-0.022026503612472412,612,606.1158111495231,599.6237358974917
Ara-4,0.02241643662822685,-0.02241643662822685,612,601.7170202490208,594.1076876987703
Ara-4,0.022813272589607633,-0.022813272589607633,604,597.3501528869425,588.6423826342993
Ara-4,0.023217133698778706,-0.023217133698778706,599,593.0149773831895,583.2273539087253
Ara-4,0.023628144321236846,-0.023628144321236846,592,588.7112637390475,577.8621390208285
Ara-4,0.02404643102410891,-0.02404643102410891,590,584.4387836249794,572.5462797240244
Ara-4,0.024472122615127125,-0.024472122615127125,583,580.1973103685167,567.279321987221
Ara-4,0.02490535018229423,-0.02490535018229423,576,575.9866189422286,562.060815956041
Ara-4,0.025346247134250932,-0.025346247134250932,570,571.8064859517873,556.8903159144013
Ara-4,0.025794949241357907,-0.025794949241357907,566,567.6566896241146,551.7673802464408
Ara-4,0.026251594677505093,-0.026251594677505093,562,563.5370097956143,546.6915713988035
Ara-4,0.02671632406266118,-0.02671632406266118,562,559.4472279004943,541.6624558432678
Ara-4,0.027189280506176233,-0.027189280506176233,558,555.3871269591701,536.6796040397161
Ara-4,0.02767060965085098,-0.02767060965085098,553,551.356491566751,531.7425903994487
Ara-4,0.028160459717786277,-0.028160459717786277,547,547.3551078816154,526.8509932488349
Ara-4,0.028658981552026445,-0.028658981552026445,545,543.3827636140622,522.0043947932974
Ara-4,0.029166328669010762,-0.029166328669010762,537,539.4392480150512,517.2023810816241
Ara-4,0.029682657301847097,-0.029682657301847097,535,535.5243518650203,512.4445419706198
Ara-4,0.030208126449422605,-0.030208126449422605,528,531.6378674627842,507.73047109006825
Ara-4,0.030742897925366015,-0.030742897925366015,525,527.7795886145187,503.0597658080294
Ara-4,0.03128713640787672,-0.03128713640787672,523,523.949310622817,498.43202719644586
Ara-4,0.03184100949043604,-0.03184100949043604,520,520.1468302758334,493.84685999707403
Ara-4,0.03240468773341604,-0.03240468773341604,516,516.3719458365001,489.30387258772186
Ara-4,0.03297834471660228,-0.03297834471660228,512,512.6244570318236,484.8026769488012
Ara-4,0.033562157092646046,-0.033562157092646046,507,508.9041650422619,480.3428886301882
Ara-4,0.03415630464146305,-0.03415630464146305,503,505.2108724911732,475.9241267183848
Ara-4,0.03476097032559513,-0.03476097032559513,497,501.544383434347,471.54601380398543
Ara-4,0.03537634034655181,-0.03537634034655181,493,497.9045033496077,467.208175949444
Ara-4,0.036002604202149624,-0.036002604202149624,489,494.29103912649225,462.91024265713247
Ara-4,0.036639954744866185,-0.036639954744866185,485,490.70379905600873,458.65184683769974
Ara-4,0.037288588241227424,-0.037288588241227424,483,487.1425928204614,454.4326247787154
Ara-4,0.03794870443224625,-0.03794870443224625,481,483.6072314833569,450.25221611360615
Ara-4,0.038620506594930853,-0.038620506594930853,479,480.09752747937887,446.1102637908777
Ara-4,0.03930420160488233,-0.03930420160488233,475,476.6132946044358,442.0064140436161
Ara-4,0.04,-0.04,472,473.15434800578487,437.94031635927536
Ara-5,0.01,-0.01,953,965.2465484811262,975.1147372726783
Ara-5,0.010177029011328716,-0.010177029011328716,949,956.6133736082234,966.1444788121308
Ara-5,0.010357191949742633,-0.010357191949742633,943,948.0574139385278,957.2567393965454
Ara-5,0.010540544294843095,-0.010540544294843095,935,939.5779788584827,948.4507599181675
Ara-5,0.010727142508381356,-0.010727142508381356,933,931.1743839313856,939.7257882524073
Ara-5,0.010917044051645456,-0.010917044051645456,929,922.8459508421424,931.0810791936112
Ara-5,0.011110307403154938,-0.011110307403154938,924,914.5920073425182,922.515894391409
Ara-5,0.011306992076668802,-0.011306992076668802,918,906.4118871968707,914.029502287645
Ara-5,0.011507158639512226,-0.011507158639512226,902,898.3049301283759,905.6211780539054
Ara-5,0.01171086873122778,-0.01171086873122778,895,890.270481765735,897.2902035296045
Ara-5,0.011918185082556742,-0.011918185082556742,888,882.3078935903499,889.0358671606455
Ara-5,0.01212917153475651,-0.01212917153475651,882,874.4165228839798,880.8574639386475
Ara-5,0.012343893059259944,-0.012343893059259944,875,866.5957326768645,872.7542953407317
Ara-5,0.012562415777682757,-0.012562415777682757,863,858.8448916963054,864.7256692698601
Ara-5,0.0127848069821851,-0.0127848069821851,859,851.1633743157133,856.7708999957165
Ara-5,0.013011135156193569,-0.013011135156193569,847,843.550560504112,848.889308096148
Ara-5,0.013241469995490094,-0.013241469995490094,838,836.0058357760861,841.0802203991301
Ara-5,0.01347588242967414,-0.01347588242967414,827,828.5285911421848,833.3429699252657
Ara-5,0.013714444644004856,-0.013714444644004856,819,821.1182230597651,825.676895830828
Ara-5,0.013957230101629914,-0.013957230101629914,810,813.7741333842748,818.0813433513117
Ara-5,0.014204313566207808,-0.014204313566207808,804,806.4957293209741,810.5556637455057
Ara-5,0.01445577112493069,-0.01445577112493069,799,799.2824233770857,803.0992142400921
Ara-5,0.014711680211954759,-0.014711680211954759,792,792.13363331437,795.711357974741
Ara-5,0.014972119632245416,-0.014972119632245416,785,785.0487821021355,788.3914639477149
Ara-5,0.015237169585844574,-0.015237169585844574,772,778.0272978706599,781.1389069619796
Ara-5,0.01550691169256758,-0.01550691169256758,769,771.0686138650248,773.9530675717996
Ara-5,0.015781429017137274,-0.015781429017137274,763,764.1721683993784,766.8333320298368
Ara-5,0.016060806094763087,-0.016060806094763087,757,757.33740481159,759.7790922347227
Ara-5,0.016345128957172897,-0.016345128957172897,751,750.5637714183209,752.7897456791283
Ara-5,0.016634485159105764,-0.016634485159105764,745,743.8507214704955,745.8646953982983
Ara-5,0.016928963805273624,-0.016928963805273624,737,737.1977131091656,739.0033499190645
Ara-5,0.017228655577800345,-0.017228655577800345,731,730.6042093217756,732.2051232093283
Ara-5,0.01753365276414644,-0.01753365276414644,723,724.0696778988147,725.4694346280075
Ara-5,0.017844049285528227,-0.017844049285528227,713,717.5935913908617,718.7957088754445
Ara-5,0.01815994072584002,-0.01815994072584002,704,711.1754270660052,712.1833759442658
Ara-5,0.018481424361088364,-0.018481424361088364,696,704.8146668676573,705.6318710707025
Ara-5,0.018808599189347356,-0.018808599189347356,686,698.510797372728,699.1406346863488
Ara-5,0.01914156596124418,-0.01914156596124418,682,692.263309750194,692.7091123703707
Ara-5,0.019480427210984426,-0.019480427210984426,679,686.0716997200186,686.336754802154
Ara-5,0.019825287287926586,-0.019825287287926586,673,679.9354675124512,680.0230177143856
Ara-5,0.020176252388715517,-0.020176252388715517,670,673.8541178276885,673.767361846563
Ara-5,0.02053343058998481,-0.02053343058998481,664,667.827159795892,667.5692528989441
Ara-5,0.020896931881637992,-0.020896931881637992,657,661.8541069375681,661.4281614869043
Ara-5,0.02126686820071898,-0.02126686820071898,651,655.9344771243021,655.3435630957274
Ara-5,0.021643353465882118,-0.021643353465882118,645,650.0677925398393,649.3149380358012
Ara-5,0.022026503612472412,-0.022026503612472412,641,644.2535796415187,643.3417713982365
Ara-5,0.02241643662822685,-0.02241643662822685,638,638.4913691220494,637.4235530108803
Ara-5,0.022813272589607633,-0.022813272589607633,633,632.780695871631,631.5597773947502
Ara-5,0.023217133698778706,-0.023217133698778706,628,627.1210989404079,625.7499437208565
Ara-5,0.023628144321236846,-0.023628144321236846,624,621.5121215012667,619.9935557674254
Ara-5,0.02404643102410891,-0.02404643102410891,622,615.9533108129588,614.2901218775196
Ara-5,0.024472122615127125,-0.024472122615127125,616,610.4442181835581,608.6391549170421
Ara-5,0.02490535018229423,-0.02490535018229423,613,604.9843989342442,603.0401722331322
Ara-5,0.025346247134250932,-0.025346247134250932,607,599.5734123634074,597.4926956129403
Ara-5,0.025794949241357907,-0.025794949241357907,607,594.2108217110798,591.9962512427851
Ara-5,0.026251594677505093,-0.026251594677505093,597,588.8961941236771,586.5503696676839
Ara-5,0.02671632406266118,-0.02671632406266118,591,583.6291006190619,581.1545857512549
Ara-5,0.027189280506176233,-0.027189280506176233,581,578.4091160519191,575.808438635991
Ara-5,0.02767060965085098,-0.02767060965085098,572,573.2358190794358,570.5114717038989
Ara-5,0.028160459717786277,-0.028160459717786277,569,568.1087921272936,565.2632325374958
Ara-5,0.028658981552026445,-0.028658981552026445,560,563.0276213559646,560.0632728811703
Ara-5,0.029166328669010762,-0.029166328669010762,556,557.9918966273041,554.9111486028975
Ara-5,0.029682657301847097,-0.029682657301847097,553,553.0012114714474,549.8064196563025
Ara-5,0.030208126449422605,-0.030208126449422605,547,548.0551630540015,544.7486500430774
Ara-5,0.030742897925366015,-0.030742897925366015,543,543.1533521435272,539.7374077757438
Ara-5,0.03128713640787672,-0.03128713640787672,541,538.2953830793155,534.7722648407536
Ara-5,0.03184100949043604,-0.03184100949043604,538,533.4808637394503,529.8527971619332
Ara-5,0.03240468773341604,-0.03240468773341604,535,528.7094055091598,524.9785845642648
Ara-5,0.03297834471660228,-0.03297834471660228,531,523.9806232494443,520.1492107379959
Ara-5,0.033562157092646046,-0.033562157092646046,524,519.294135265992,515.364263203083
Ara-5,0.03415630464146305,-0.03415630464146305,516,514.6495632783701,510.62333327396385
Ara-5,0.03476097032559513,-0.03476097032559513,509,510.0465323894878,505.92601602464686
Ara-5,0.03537634034655181,-0.03537634034655181,504,505.48467105533996,501.27191025413066
Ara-5,0.036002604202149624,-0.036002604202149624,500,500.9636110550117,496.6606184521333
Ara-5,0.036639954744866185,-0.036639954744866185,496,496.4829874609628,492.0917467651442
Ara-5,0.037288588241227424,-0.037288588241227424,489,492.0424386095669,487.5649049627818
Ara-5,0.03794870443224625,-0.03794870443224625,480,487.64160607192076,483.079706404465
Ara-5,0.038620506594930853,-0.038620506594930853,478,483.2801346249142,478.6357680063915
Ara-5,0.03930420160488233,-0.03930420160488233,476,478.9576722225547,474.23271020881486
Ara-5,0.04,-0.04,474,474.6738699675529,469.8701569436298
Ara-6,0.01,-0.01,1027,1042.5916071497861,1012.292821831101
Ara-6,0.010177029011328716,-0.010177029011328716,1018,1032.229641006382,1002.9805553844063
Ara-6,0.010357191949742633,-0.010357191949742633,1012,1021.9706589476579,993.7539541765675
Ara-6,0.010540544294843095,-0.010540544294843095,1004,1011.8136374495513,984.6122301574145
Ara-6,0.010727142508381356,-0.010727142508381356,994,1001.7575631604549,975.5546025261973
Ara-6,0.010917044051645456,-0.010917044051645456,984,991.8014328001266,966.5802976648921
Ara-6,0.011110307403154938,-0.011110307403154938,974,981.9442530595869,957.688549072128
Ara-6,0.011306992076668802,-0.011306992076668802,965,972.1850405020176,948.8785972977224
Ara-6,0.011507158639512226,-0.011507158639512226,954,962.5228214646468,940.1496898778132
Ara-6,0.01171086873122778,-0.01171086873122778,952,952.9566319616102,931.5010812705892
Ara-6,0.011918185082556742,-0.011918185082556742,945,943.4855175877739,922.9320327926142
Ara-6,0.01212917153475651,-0.01212917153475651,934,934.1085334235122,914.4418125557394
Ara-6,0.012343893059259944,-0.012343893059259944,924,924.8247439404375,906.0296954045825
Ara-6,0.012562415777682757,-0.012562415777682757,916,915.6332229080651,897.6949628546042
Ara-6,0.0127848069821851,-0.0127848069821851,901,906.5330533013995,889.4369030307311
Ara-6,0.013011135156193569,-0.013011135156193569,891,897.5233272094501,881.2548106065618
Ara-6,0.013241469995490094,-0.013241469995490094,884,888.6031457446444,873.1479867441184
Ara-6,0.01347588242967414,-0.01347588242967414,876,879.7716189531529,865.1157390341639
Ara-6,0.013714444644004856,-0.013714444644004856,867,871.0278657260951,857.1573814370579
Ara-6,0.013957230101629914,-0.013957230101629914,858,862.3710137116336,849.2722342241643
Ara-6,0.014204313566207808,-0.014204313566207808,853,853.8001992279438,841.4596239197958
Ara-6,0.01445577112493069,-0.01445577112493069,845,845.3145671770427,833.718883243692
Ara-6,0.014711680211954759,-0.014711680211954759,842,836.9132709594764,826.0493510540208
Ara-6,0.014972119632245416,-0.014972119632245416,837,828.5954723898572,818.4503722909188
Ara-6,0.015237169585844574,-0.015237169585844574,826,820.3603416132412,810.9212979205382
Ara-6,0.01550691169256758,-0.01550691169256758,819,812.20705702233,803.4614848796075
Ara-6,0.015781429017137274,-0.015781429017137274,809,804.1348051755057,796.0702960205157
Ara-6,0.016060806094763087,-0.016060806094763087,796,796.1427807156692,788.7471000568887
Ara-6,0.016345128957172897,-0.016345128957172897,791,788.2301862898961,781.4912715096691
Ara-6,0.016634485159105764,-0.016634485159105764,783,780.3962324698828,774.302190653696
Ara-6,0.016928963805273624,-0.016928963805273624,777,772.6401376731886,767.1792434647751
Ara-6,0.017228655577800345,-0.017228655577800345,770,764.9611280852529,760.1218215672309
Ara-6,0.01753365276414644,-0.01753365276414644,760,757.3584375822008,753.1293221819467
Ara-6,0.017844049285528227,-0.017844049285528227,751,749.8313076544036,746.2011480748821
Ara-6,0.01815994072584002,-0.01815994072584002,744,742.3789873308023,739.3367075060627
Ara-6,0.018481424361088364,-0.018481424361088364,737,735.0007331039858,732.5354141790338
Ara-6,0.018808599189347356,-0.018808599189347356,729,727.6958088560144,725.7966871907929
Ara-6,0.01914156596124418,-0.01914156596124418,723,720.4634857849742,719.1199509821698
Ara-6,0.019480427210984426,-0.019480427210984426,717,713.3030423322675,712.5046352886666
Ara-6,0.019825287287926586,-0.019825287287926586,712,706.2137641106252,705.9501750917525
Ara-6,0.020176252388715517,-0.020176252388715517,704,699.1949438328325,699.4560105706076
Ara-6,0.02053343058998481,-0.02053343058998481,696,692.2458812411618,693.0215870543038
Ara-6,0.020896931881637992,-0.020896931881637992,691,685.3658830375111,686.646354974432
Ara-6,0.02126686820071898,-0.02126686820071898,685,678.5542628142356,680.3297698181653
Ara-6,0.021643353465882118,-0.021643353465882118,678,671.8103409856641,674.0712920817479
Ara-6,0.022026503612472412,-0.022026503612472412,668,665.133444720297,667.8703872244171
Ara-6,0.02241643662822685,-0.02241643662822685,666,658.52290787368,661.7265256227503
Ara-6,0.022813272589607633,-0.022813272589607633,659,651.9780709219447,655.6391825254253
Ara-6,0.023217133698778706,-0.023217133698778706,654,645.4982808960082,649.6078380084052
Ara-6,0.023628144321236846,-0.023628144321236846,649,639.0828913164253,643.6319769305268
Ara-6,0.02404643102410891,-0.02404643102410891,644,632.7312621288922,637.7110888895071
Ara-6,0.024472122615127125,-0.024472122615127125,639,626.4427596403907,631.8446681783447
Ara-6,0.02490535018229423,-0.02490535018229423,629,620.2167564559616,626.0322137421298
Ara-6,0.025346247134250932,-0.025346247134250932,617,614.0526314161125,620.2732291352494
Ara-6,0.025794949241357907,-0.025794949241357907,608,607.949769534847,614.5672224789828
Ara-6,0.026251594677505093,-0.026251594677505093,605,601.9075619383065,608.9137064194914
Ara-6,0.02671632406266118,-0.02671632406266118,601,595.9254058040236,603.3121980861954
Ara-6,0.027189280506176233,-0.027189280506176233,597,590.0027043007797,597.7622190505275
Ara-6,0.02767060965085098,-0.02767060965085098,590,584.1388665290614,592.2632952850724
Ara-6,0.028160459717786277,-0.028160459717786277,583,578.3333074621061,586.8149571230808
Ara-6,0.028658981552026445,-0.028658981552026445,575,572.5854478875337,581.4167392183538
Ara-6,0.029166328669010762,-0.029166328669010762,568,566.8947143495608,576.068180505494
Ara-6,0.029682657301847097,-0.029682657301847097,559,561.2605390917886,570.7688241605323
Ara-6,0.030208126449422605,-0.030208126449422605,554,555.6823600005558,565.5182175619044
Ara-6,0.030742897925366015,-0.030742897925366015,548,550.159620548861,560.3159122517962
Ara-6,0.03128713640787672,-0.03128713640787672,542,544.6917697408348,555.161463897837
Ara-6,0.03184100949043604,-0.03184100949043604,535,539.2782620567715,550.0544322551526
Ara-6,0.03240468773341604,-0.03240468773341604,526,533.9185573987019,544.9943811287602
Ara-6,0.03297834471660228,-0.03297834471660228,515,528.6121210365054,539.9808783363145
Ara-6,0.033562157092646046,-0.033562157092646046,513,523.3584235545668,535.0134956711958
Ara-6,0.03415630464146305,-0.03415630464146305,512,518.1569407989531,530.0918088659336
Ara-6,0.03476097032559513,-0.03476097032559513,509,513.0071538251192,525.2153975559717
Ara-6,0.03537634034655181,-0.03537634034655181,505,507.90854884613657,520.3838452437654
Ara-6,0.036002604202149624,-0.036002604202149624,501,502.86061718142963,515.5967392632051
Ara-6,0.036639954744866185,-0.036639954744866185,495,497.8628552060293,510.8536707443738
Ara-6,0.037288588241227424,-0.037288588241227424,492,492.9147643003237,506.1542345786224
Ara-6,0.03794870443224625,-0.03794870443224625,484,488.01585080031305,501.4980293839699
Ara-6,0.038620506594930853,-0.038620506594930853,479,483.16562594835875,496.88465747082296
Ara-6,0.03930420160488233,-0.03930420160488233,474,478.36360584441775,492.31372480800553
Ara-6,0.04,-0.04,466,473.60931139776784,487.78484098910815
Ara+1,0.01,-0.01,854,855.681223039873,891.1399542099283
Ara+1,0.010177029011328716,-0.010177029011328716,847,848.6815998829459,882.9421951070956
Ara+1,0.010357191949742633,-0.010357191949742633,839,841.7392348766242,874.8198486866253
Ara+1,0.010540544294843095,-0.010540544294843095,832,834.8536596391482,866.7722212134894
Ara+1,0.010727142508381356,-0.010727142508381356,826,828.0244096202038,858.7986253344495
Ara+1,0.010917044051645456,-0.010917044051645456,815,821.2510240695799,850.8983800193596
Ara+1,0.011110307403154938,-0.011110307403154938,807,814.5330460060836,843.0708105029944
Ara+1,0.011306992076668802,-0.011306992076668802,797,807.870022186708,835.3152482274127
Ara+1,0.011507158639512226,-0.011507158639512226,788,801.2615030760558,827.631030784864
Ara+1,0.01171086873122778,-0.01171086873122778,782,794.7070428160056,820.0175018612072
Ara+1,0.011918185082556742,-0.011918185082556742,778,788.206199195637,812.4740111798532
Ara+1,0.01212917153475651,-0.01212917153475651,775,781.7585336213906,804.9999144462257
Ara+1,0.012343893059259944,-0.012343893059259944,770,775.3636110874803,797.5945732927337
Ara+1,0.012562415777682757,-0.012562415777682757,765,769.0210001465439,790.2573552242466
Ara+1,0.0127848069821851,-0.0127848069821851,758,762.7302728805348,782.9876335640677
Ara+1,0.013011135156193569,-0.013011135156193569,754,756.4910048718513,775.7847874004179
Ara+1,0.013241469995490094,-0.013241469995490094,746,750.3027751747017,768.6482015333992
Ara+1,0.01347588242967414,-0.01347588242967414,738,744.1651662867072,761.5772664224451
Ara+1,0.013714444644004856,-0.013714444644004856,734,738.0777641207301,754.5713781342683
Ara+1,0.013957230101629914,-0.013957230101629914,733,732.0401579769381,747.6299382912742
Ara+1,0.014204313566207808,-0.014204313566207808,726,726.0519405150981,740.7523540204489
Ara+1,0.01445577112493069,-0.01445577112493069,716,720.11270772709,733.9380379027295
Ara+1,0.014711680211954759,-0.014711680211954759,709,714.2220589096517,727.1864079228275
Ara+1,0.014972119632245416,-0.014972119632245416,708,708.3795966373439,720.4968874195173
Ara+1,0.015237169585844574,-0.015237169585844574,702,702.5849267357391,713.868905036388
Ara+1,0.01550691169256758,-0.01550691169256758,698,696.8376582548248,707.301894673038
Ara+1,0.015781429017137274,-0.015781429017137274,696,691.1374034426275,700.7952954367296
Ara+1,0.016060806094763087,-0.016060806094763087,693,685.4837777190559,694.3485515944756
Ara+1,0.016345128957172897,-0.016345128957172897,686,679.8763996499492,687.9611125255816
Ara+1,0.016634485159105764,-0.016634485159105764,681,674.3148909213462,681.6324326746129
Ara+1,0.016928963805273624,-0.016928963805273624,672,668.7988763139602,675.3619715047976
Ara+1,0.017228655577800345,-0.017228655577800345,666,663.3279836778647,669.1491934518608
Ara+1,0.01753365276414644,-0.01753365276414644,661,657.9018439073845,662.9935678782806
Ara+1,0.017844049285528227,-0.017844049285528227,658,652.5200909161955,656.8945690279683
Ara+1,0.01815994072584002,-0.01815994072584002,656,647.1823616126225,650.8516759813589
Ara+1,0.018481424361088364,-0.018481424361088364,652,641.8882958751446,644.8643726109242
Ara+1,0.018808599189347356,-0.018808599189347356,649,636.6375365280984,638.9321475370854
Ara+1,0.01914156596124418,-0.01914156596124418,644,631.4297293175813,633.0544940845377
Ara+1,0.019480427210984426,-0.019480427210984426,638,626.2645228875489,627.2309102389764
Ara+1,0.019825287287926586,-0.019825287287926586,632,621.1415687561115,621.4608986042182
Ara+1,0.020176252388715517,-0.020176252388715517,629,616.0605212920219,615.743966359715
Ara+1,0.02053343058998481,-0.02053343058998481,620,611.0210376913595,610.0796252184687
Ara+1,0.020896931881637992,-0.020896931881637992,617,606.0227779543982,604.4673913853195
Ara+1,0.02126686820071898,-0.02126686820071898,609,601.0654048626701,598.90678551563
Ara+1,0.021643353465882118,-0.021643353465882118,602,596.1485839562133,593.3973326743393
Ara+1,0.022026503612472412,-0.022026503612472412,599,591.271983511009,587.9385622954036
Ara+1,0.02241643662822685,-0.02241643662822685,592,586.4352745165977,582.5300081415982
Ara+1,0.022813272589607633,-0.022813272589607633,588,581.6381306538838,577.1712082647031
Ara+1,0.023217133698778706,-0.023217133698778706,580,576.880228273119,571.8617049660435
Ara+1,0.023628144321236846,-0.023628144321236846,576,572.1612463720685,566.601044757397
Ara+1,0.02404643102410891,-0.02404643102410891,573,567.4808665743508,561.3887783222638
Ara+1,0.024472122615127125,-0.024472122615127125,568,562.8387731079598,556.2244604774875
Ara+1,0.02490535018229423,-0.02490535018229423,560,558.2346527839594,551.1076501352329
Ara+1,0.025346247134250932,-0.025346247134250932,554,553.6681949753561,546.0379102653123
Ara+1,0.025794949241357907,-0.025794949241357907,550,549.1390915961377,541.0148078578591
Ara+1,0.026251594677505093,-0.026251594677505093,544,544.6470370804913,536.0379138863435
Ara+1,0.02671632406266118,-0.02671632406266118,539,540.1917283621851,531.1068032709283
Ara+1,0.027189280506176233,-0.027189280506176233,537,535.7728648541231,526.221054842163
Ara+1,0.02767060965085098,-0.02767060965085098,530,531.3901484280653,521.3802513050135
Ara+1,0.028160459717786277,-0.028160459717786277,523,527.0432833945122,516.5839792032175
Ara+1,0.028658981552026445,-0.028658981552026445,513,522.7319764827567,511.831828883972
Ara+1,0.029166328669010762,-0.029166328669010762,511,518.4559368210978,507.12339446294646
Ara+1,0.029682657301847097,-0.029682657301847097,510,514.2148759172171,502.4582737896131
Ara+1,0.030208126449422605,-0.030208126449422605,504,510.00850763871296,497.8360684129002
Ara+1,0.030742897925366015,-0.030742897925366015,499,505.8365481937978,493.2563835471614
Ara+1,0.03128713640787672,-0.03128713640787672,498,501.69871611215075,488.7188280384545
Ara+1,0.03184100949043604,-0.03184100949043604,495,497.5947322259273,484.2230143311335
Ara+1,0.03240468773341604,-0.03240468773341604,490,493.5243196509266,479.7685584347491
Ara+1,0.03297834471660228,-0.03297834471660228,487,489.48720376790766,475.35507989124875
Ara+1,0.033562157092646046,-0.033562157092646046,484,485.4831122040637,470.982201742483
Ara+1,0.03415630464146305,-0.03415630464146305,481,481.51177481464634,466.6495504980107
Ara+1,0.03476097032559513,-0.03476097032559513,476,477.5729236647379,462.3567561031955
Ara+1,0.03537634034655181,-0.03537634034655181,471,473.6662930111758,458.103451907603
Ara+1,0.036002604202149624,-0.036002604202149624,466,469.7916192846234,453.8892746336814
Ara+1,0.036639954744866185,-0.036639954744866185,461,465.9486410717872,449.713864345737
Ara+1,0.037288588241227424,-0.037288588241227424,457,462.13709909778174,445.5768644191891
Ara+1,0.03794870443224625,-0.03794870443224625,455,458.3567362086343,441.4779215101116
Ara+1,0.038620506594930853,-0.038620506594930853,453,454.6072973539383,437.41668552505485
Ara+1,0.03930420160488233,-0.03930420160488233,451,450.8885295696435,433.39280959114114
Ara+1,0.04,-0.04,447,447.2001819609904,429.4059500264413
Ara+2,0.01,-0.01,1202,1215.788137726388,1124.4253067204336
Ara+2,0.010177029011328716,-0.010177029011328716,1187,1202.2238495960323,1114.081513077161
Ara+2,0.010357191949742633,-0.010357191949742633,1178,1188.8108953262185,1103.832873879714
Ara+2,0.010540544294843095,-0.010540544294843095,1166,1175.5475865174444,1093.6785137849797
Ara+2,0.010727142508381356,-0.010727142508381356,1153,1162.4322536073148,1083.6175655022791
Ara+2,0.010917044051645456,-0.010917044051645456,1147,1149.4632456603927,1073.6491697193044
Ara+2,0.011110307403154938,-0.011110307403154938,1137,1136.6389301603674,1063.7724750287182
Ara+2,0.011306992076668802,-0.011306992076668802,1127,1123.9576928045674,1053.9866378554293
Ara+2,0.011507158639512226,-0.011507158639512226,1118,1111.4179373007485,1044.2908223845534
Ara+2,0.01171086873122778,-0.01171086873122778,1111,1099.0180851661619,1034.6842004900186
Ara+2,0.011918185082556742,-0.011918185082556742,1099,1086.7565755288467,1025.1659516638347
Ara+2,0.01212917153475651,-0.01212917153475651,1089,1074.6318649311609,1015.7352629460136
Ara+2,0.012343893059259944,-0.012343893059259944,1083,1062.6424271354877,1006.3913288551366
Ara+2,0.012562415777682757,-0.012562415777682757,1069,1050.7867529321175,997.1333513195566
Ara+2,0.0127848069821851,-0.0127848069821851,1060,1039.06334994927,987.9605396092276
